C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_43_242.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_43_242.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_43_242.jpg, 0, 0.4709373, 0, 0.492126
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_43_350.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_43_350.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_43_350.jpg, 0, 0.7680564, 0, 1.258155
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_43_456.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_43_456.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_43_456.jpg, 0, 1, 0, 2.416544
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_43_561.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_43_561.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_43_561.jpg, 0, 1, 0, 3.832093
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_43_664.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_43_664.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_43_664.jpg, 0, 1, 0, 5.000332
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_43_770.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_43_770.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_43_770.jpg, 0, 1, 0, 6.156372
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_43_874.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_43_874.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_43_874.jpg, -0.2848374, 1, 0, 7.283538
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_43_977.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_43_977.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_43_977.jpg, 0, 1, 0, 8.416136
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_44_084.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_44_084.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_44_084.jpg, 0, 1, 0, 9.760483
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_44_188.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_44_188.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_44_188.jpg, 0, 1, 0, 10.87012
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_44_291.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_44_291.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_44_291.jpg, 0, 1, 0, 12.09877
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_44_398.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_44_398.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_44_398.jpg, -0.0598278, 1, 0, 13.08296
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_44_502.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_44_502.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_44_502.jpg, -0.4286982, 1, 0, 14.0938
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_44_608.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_44_608.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_44_608.jpg, -0.4753638, 1, 0, 15.24511
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_44_712.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_44_712.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_44_712.jpg, -0.1903878, 1, 0, 16.24672
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_44_818.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_44_818.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_44_818.jpg, 0, 1, 0, 17.32309
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_44_923.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_44_923.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_44_923.jpg, 0, 1, 0, 18.56148
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_45_029.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_45_029.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_45_029.jpg, -0.3167676, 1, 0, 19.54238
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_45_131.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_45_131.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_45_131.jpg, -0.3269876, 1, 0, 20.4555
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_45_235.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_45_235.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_45_235.jpg, -0.01879999, 1, 0, 21.47349
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_45_338.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_45_338.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_45_338.jpg, 0, 1, 0, 22.43497
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_45_441.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_45_441.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_45_441.jpg, -0.3088224, 1, 0, 23.58668
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_45_543.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_45_543.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_45_543.jpg, -0.6157764, 1, 0, 24.37419
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_45_653.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_45_653.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_45_653.jpg, -0.822936, 1, 0, 24.99504
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_45_755.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_45_755.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_45_755.jpg, -0.511053, 1, 0, 25.90306
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_45_858.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_45_858.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_45_858.jpg, -0.2321835, 1, 0, 26.8929
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_45_962.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_45_962.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_45_962.jpg, 0, 1, 0, 27.98107
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_46_068.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_46_068.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_46_068.jpg, 0, 1, 0, 28.90244
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_46_172.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_46_172.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_46_172.jpg, 0.0334338, 1, 0, 29.81929
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_46_277.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_46_277.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_46_277.jpg, 0.1517481, 1, 0, 30.18453
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_46_383.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_46_383.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_46_383.jpg, 0, 1, 0, 30.19087
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_46_485.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_46_485.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_46_485.jpg, 0, 1, 0, 30.19008
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_46_588.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_46_588.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_46_588.jpg, 0, 1, 0, 30.1902
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_46_691.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_46_691.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_46_691.jpg, 0, 1, 0, 30.18981
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_46_799.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_46_799.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_46_799.jpg, 0, 1, 0, 30.19004
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_46_902.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_46_902.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_46_902.jpg, 0, 1, 0, 30.19025
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_47_007.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_47_007.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_47_007.jpg, 0, 1, 0, 30.19054
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_47_116.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_47_116.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_47_116.jpg, 0, 1, 0, 30.18845
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_47_218.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_47_218.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_47_218.jpg, -0.250302, 1, 0, 30.17434
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_47_324.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_47_324.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_47_324.jpg, -0.2419509, 1, 0, 30.18823
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_47_432.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_47_432.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_47_432.jpg, 0, 1, 0, 30.18696
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_47_535.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_47_535.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_47_535.jpg, 0, 1, 0, 30.18984
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_47_643.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_47_643.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_47_643.jpg, -0.2241144, 1, 0, 30.17911
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_47_750.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_47_750.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_47_750.jpg, 0, 1, 0, 30.18935
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_47_851.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_47_851.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_47_851.jpg, 0, 1, 0, 30.18934
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_47_958.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_47_958.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_47_958.jpg, 0, 1, 0, 30.19066
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_48_065.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_48_065.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_48_065.jpg, 0, 1, 0, 30.19039
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_48_172.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_48_172.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_48_172.jpg, 0, 1, 0, 30.19046
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_48_279.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_48_279.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_48_279.jpg, 0, 1, 0, 30.19021
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_48_384.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_48_384.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_48_384.jpg, -0.1975437, 1, 0, 30.17962
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_48_485.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_48_485.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_48_485.jpg, -0.236289, 1, 0, 30.18567
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_48_585.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_48_585.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_48_585.jpg, 0, 1, 0, 30.18818
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_48_692.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_48_692.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_48_692.jpg, 0, 1, 0, 30.19121
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_48_804.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_48_804.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_48_804.jpg, -0.1579434, 1, 0, 30.18488
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_48_916.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_48_916.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_48_916.jpg, 0, 1, 0, 30.19018
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_49_017.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_49_017.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_49_017.jpg, 0, 1, 0, 30.1903
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_49_119.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_49_119.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_49_119.jpg, 0, 1, 0, 30.19028
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_49_221.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_49_221.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_49_221.jpg, -0.1508268, 1, 0, 30.18433
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_49_324.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_49_324.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_49_324.jpg, 0, 1, 0, 30.19019
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_49_426.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_49_426.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_49_426.jpg, -0.3047229, 1, 0, 30.16948
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_49_531.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_49_531.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_49_531.jpg, -0.01337911, 1, 0, 30.18968
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_49_634.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_49_634.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_49_634.jpg, 0, 1, 0, 30.19002
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_49_740.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_49_740.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_49_740.jpg, -0.3161928, 1, 0, 30.16884
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_49_848.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_49_848.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_49_848.jpg, 0, 1, 0, 30.18922
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_49_956.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_49_956.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_49_956.jpg, -0.0286359, 1, 0, 30.1902
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_50_064.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_50_064.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_50_064.jpg, -0.2094591, 1, 0, 30.18469
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_50_167.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_50_167.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_50_167.jpg, 0, 1, 0, 30.18935
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_50_277.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_50_277.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_50_277.jpg, 0, 1, 0, 30.19034
C:\Users\alvoc\OneDrive\Escritorio\data\IMG\center_2022_11_29_22_23_50_378.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\left_2022_11_29_22_23_50_378.jpg, C:\Users\alvoc\OneDrive\Escritorio\data\IMG\right_2022_11_29_22_23_50_378.jpg, 0, 1, 0, 30.19031
